eventType	type	gameid	time	roundNum	state
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528148951707	21	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[56,17,50]},{"color":[147,64,50]},{"color":[355,54,50]},{"color":[94,51,50]},{"color":[145,28,50]},{"color":[146,69,50]},{"color":[103,64,50]},{"color":[135,5,50]},{"color":[293,7,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[145,31,50]},{"color":[147,64,50]},{"color":[357,38,50]},{"color":[139,98,50]},{"color":[79,27,50]},{"color":[79,66,50]},{"color":[104,42,50]},{"color":[135,5,50]},{"color":[231,14,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[167,17,50]},{"color":[147,64,50]},{"color":[334,16,50]},{"color":[69,88,50]},{"color":[118,30,50]},{"color":[97,75,50]},{"color":[118,99,50]},{"color":[135,5,50]},{"color":[255,3,50]}]}],"target":2,"speakerOrder":[0,2,1],"listenerOrder":[0,1,2],"condition":{"name":"CLOSE","numDiffs":7}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528148988266	22	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[146,5,50]},{"color":[141,55,50]},{"color":[0,17,50]},{"color":[237,98,50]},{"color":[125,49,50]},{"color":[142,49,50]},{"color":[6,62,50]},{"color":[114,82,50]},{"color":[16,75,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[227,51,50]},{"color":[141,55,50]},{"color":[0,17,50]},{"color":[237,98,50]},{"color":[125,49,50]},{"color":[142,49,50]},{"color":[6,62,50]},{"color":[114,82,50]},{"color":[16,75,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[171,16,50]},{"color":[141,55,50]},{"color":[0,17,50]},{"color":[237,98,50]},{"color":[125,49,50]},{"color":[142,49,50]},{"color":[6,62,50]},{"color":[114,82,50]},{"color":[16,75,50]}]}],"target":0,"speakerOrder":[2,0,1],"listenerOrder":[1,0,2],"condition":{"name":"SPLIT","numDiffs":1}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149002291	23	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[29,71,50]},{"color":[359,31,50]},{"color":[317,16,50]},{"color":[102,24,50]},{"color":[291,73,50]},{"color":[47,80,50]},{"color":[352,64,50]},{"color":[136,43,50]},{"color":[283,27,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[17,71,50]},{"color":[2,43,50]},{"color":[316,23,50]},{"color":[102,24,50]},{"color":[330,68,50]},{"color":[47,80,50]},{"color":[341,77,50]},{"color":[110,39,50]},{"color":[247,33,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[31,98,50]},{"color":[18,58,50]},{"color":[326,87,50]},{"color":[102,24,50]},{"color":[315,83,50]},{"color":[47,80,50]},{"color":[359,78,50]},{"color":[114,18,50]},{"color":[274,46,50]}]}],"target":2,"speakerOrder":[2,1,0],"listenerOrder":[0,1,2],"condition":{"name":"CLOSE","numDiffs":7}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149024816	24	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[37,95,50]},{"color":[213,98,50]},{"color":[122,90,50]},{"color":[195,23,50]},{"color":[207,42,50]},{"color":[86,75,50]},{"color":[214,16,50]},{"color":[132,58,50]},{"color":[153,48,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[42,90,50]},{"color":[241,32,50]},{"color":[151,51,50]},{"color":[189,86,50]},{"color":[230,1,50]},{"color":[101,87,50]},{"color":[49,2,50]},{"color":[93,93,50]},{"color":[153,48,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[33,66,50]},{"color":[211,19,50]},{"color":[104,72,50]},{"color":[193,86,50]},{"color":[225,8,50]},{"color":[64,75,50]},{"color":[268,2,50]},{"color":[128,72,50]},{"color":[153,48,50]}]}],"target":1,"speakerOrder":[1,0,2],"listenerOrder":[0,1,2],"condition":{"name":"CLOSE","numDiffs":8}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149065804	25	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[47,6,50]},{"color":[150,75,50]},{"color":[203,3,50]},{"color":[124,25,50]},{"color":[351,26,50]},{"color":[222,26,50]},{"color":[22,50,50]},{"color":[344,27,50]},{"color":[13,26,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[47,6,50]},{"color":[150,75,50]},{"color":[203,3,50]},{"color":[178,85,50]},{"color":[351,26,50]},{"color":[222,26,50]},{"color":[22,50,50]},{"color":[344,27,50]},{"color":[13,26,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[47,6,50]},{"color":[150,75,50]},{"color":[203,3,50]},{"color":[96,51,50]},{"color":[351,26,50]},{"color":[222,26,50]},{"color":[22,50,50]},{"color":[344,27,50]},{"color":[13,26,50]}]}],"target":0,"speakerOrder":[0,2,1],"listenerOrder":[1,2,0],"condition":{"name":"SPLIT","numDiffs":1}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149089213	26	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[316,37,50]},{"color":[339,82,50]},{"color":[293,53,50]},{"color":[144,41,50]},{"color":[66,54,50]},{"color":[111,30,50]},{"color":[251,18,50]},{"color":[193,3,50]},{"color":[143,92,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[316,37,50]},{"color":[5,29,50]},{"color":[293,53,50]},{"color":[144,41,50]},{"color":[66,54,50]},{"color":[111,30,50]},{"color":[251,18,50]},{"color":[193,3,50]},{"color":[143,92,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[316,37,50]},{"color":[11,52,50]},{"color":[293,53,50]},{"color":[144,41,50]},{"color":[66,54,50]},{"color":[111,30,50]},{"color":[251,18,50]},{"color":[193,3,50]},{"color":[143,92,50]}]}],"target":0,"speakerOrder":[1,2,0],"listenerOrder":[1,2,0],"condition":{"name":"CLOSE","numDiffs":1}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149142970	27	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[40,92,50]},{"color":[265,58,50]},{"color":[36,44,50]},{"color":[51,13,50]},{"color":[152,71,50]},{"color":[248,16,50]},{"color":[257,94,50]},{"color":[273,68,50]},{"color":[59,41,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[40,92,50]},{"color":[265,58,50]},{"color":[36,44,50]},{"color":[51,13,50]},{"color":[152,71,50]},{"color":[277,15,50]},{"color":[257,94,50]},{"color":[273,68,50]},{"color":[59,41,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[40,92,50]},{"color":[265,58,50]},{"color":[36,44,50]},{"color":[51,13,50]},{"color":[152,71,50]},{"color":[348,0,50]},{"color":[257,94,50]},{"color":[273,68,50]},{"color":[59,41,50]}]}],"target":2,"speakerOrder":[2,1,0],"listenerOrder":[0,1,2],"condition":{"name":"CLOSE","numDiffs":1}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149161408	28	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[353,82,50]},{"color":[53,15,50]},{"color":[3,71,50]},{"color":[97,74,50]},{"color":[326,79,50]},{"color":[52,56,50]},{"color":[193,51,50]},{"color":[272,80,50]},{"color":[240,91,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[274,63,50]},{"color":[53,15,50]},{"color":[3,71,50]},{"color":[97,74,50]},{"color":[326,79,50]},{"color":[52,56,50]},{"color":[252,97,50]},{"color":[272,80,50]},{"color":[240,91,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[273,43,50]},{"color":[53,15,50]},{"color":[3,71,50]},{"color":[97,74,50]},{"color":[326,79,50]},{"color":[52,56,50]},{"color":[276,97,50]},{"color":[272,80,50]},{"color":[240,91,50]}]}],"target":1,"speakerOrder":[0,1,2],"listenerOrder":[0,2,1],"condition":{"name":"SPLIT","numDiffs":2}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149189244	29	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[254,33,50]},{"color":[209,76,50]},{"color":[17,59,50]},{"color":[104,0,50]},{"color":[109,76,50]},{"color":[116,87,50]},{"color":[313,37,50]},{"color":[347,30,50]},{"color":[340,92,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[308,51,50]},{"color":[209,76,50]},{"color":[29,68,50]},{"color":[96,7,50]},{"color":[63,57,50]},{"color":[86,96,50]},{"color":[267,57,50]},{"color":[305,31,50]},{"color":[13,65,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[271,31,50]},{"color":[209,76,50]},{"color":[25,66,50]},{"color":[229,7,50]},{"color":[92,99,50]},{"color":[121,49,50]},{"color":[275,68,50]},{"color":[283,16,50]},{"color":[5,61,50]}]}],"target":1,"speakerOrder":[1,0,2],"listenerOrder":[0,2,1],"condition":{"name":"CLOSE","numDiffs":8}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149317284	30	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[178,60,50]},{"color":[338,6,50]},{"color":[112,38,50]},{"color":[195,18,50]},{"color":[147,97,50]},{"color":[225,47,50]},{"color":[78,85,50]},{"color":[190,14,50]},{"color":[246,90,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[178,60,50]},{"color":[26,13,50]},{"color":[112,38,50]},{"color":[195,18,50]},{"color":[147,97,50]},{"color":[225,47,50]},{"color":[78,85,50]},{"color":[190,14,50]},{"color":[246,90,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[178,60,50]},{"color":[321,1,50]},{"color":[112,38,50]},{"color":[195,18,50]},{"color":[147,97,50]},{"color":[225,47,50]},{"color":[78,85,50]},{"color":[190,14,50]},{"color":[246,90,50]}]}],"target":1,"speakerOrder":[1,2,0],"listenerOrder":[0,1,2],"condition":{"name":"CLOSE","numDiffs":1}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149371746	31	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[168,19,50]},{"color":[214,22,50]},{"color":[98,83,50]},{"color":[213,29,50]},{"color":[267,39,50]},{"color":[208,16,50]},{"color":[311,98,50]},{"color":[233,12,50]},{"color":[235,49,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[168,19,50]},{"color":[326,19,50]},{"color":[355,54,50]},{"color":[135,60,50]},{"color":[267,39,50]},{"color":[208,16,50]},{"color":[311,98,50]},{"color":[233,12,50]},{"color":[235,49,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[168,19,50]},{"color":[178,17,50]},{"color":[125,34,50]},{"color":[350,0,50]},{"color":[267,39,50]},{"color":[208,16,50]},{"color":[311,98,50]},{"color":[233,12,50]},{"color":[235,49,50]}]}],"target":2,"speakerOrder":[2,0,1],"listenerOrder":[0,2,1],"condition":{"name":"SPLIT","numDiffs":3}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149390857	32	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[255,24,50]},{"color":[11,82,50]},{"color":[39,9,50]},{"color":[277,74,50]},{"color":[121,56,50]},{"color":[25,44,50]},{"color":[175,80,50]},{"color":[112,19,50]},{"color":[23,23,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[255,24,50]},{"color":[11,82,50]},{"color":[39,9,50]},{"color":[135,72,50]},{"color":[121,56,50]},{"color":[357,34,50]},{"color":[297,87,50]},{"color":[0,13,50]},{"color":[23,23,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[255,24,50]},{"color":[11,82,50]},{"color":[39,9,50]},{"color":[208,87,50]},{"color":[121,56,50]},{"color":[168,84,50]},{"color":[113,7,50]},{"color":[192,89,50]},{"color":[23,23,50]}]}],"target":0,"speakerOrder":[2,0,1],"listenerOrder":[1,2,0],"condition":{"name":"FAR","numDiffs":4}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149417817	33	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[345,57,50]},{"color":[89,27,50]},{"color":[11,87,50]},{"color":[304,37,50]},{"color":[351,73,50]},{"color":[228,80,50]},{"color":[170,31,50]},{"color":[312,64,50]},{"color":[17,73,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[345,57,50]},{"color":[89,27,50]},{"color":[11,87,50]},{"color":[355,7,50]},{"color":[206,7,50]},{"color":[321,27,50]},{"color":[207,34,50]},{"color":[305,6,50]},{"color":[174,63,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[345,57,50]},{"color":[89,27,50]},{"color":[11,87,50]},{"color":[262,98,50]},{"color":[133,21,50]},{"color":[132,49,50]},{"color":[246,44,50]},{"color":[155,93,50]},{"color":[244,46,50]}]}],"target":0,"speakerOrder":[1,2,0],"listenerOrder":[2,1,0],"condition":{"name":"FAR","numDiffs":6}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149477632	34	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[139,9,50]},{"color":[253,92,50]},{"color":[181,35,50]},{"color":[12,19,50]},{"color":[305,13,50]},{"color":[54,33,50]},{"color":[67,88,50]},{"color":[272,21,50]},{"color":[114,19,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[139,9,50]},{"color":[270,92,50]},{"color":[181,35,50]},{"color":[12,19,50]},{"color":[305,13,50]},{"color":[54,33,50]},{"color":[67,88,50]},{"color":[272,21,50]},{"color":[114,19,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[139,9,50]},{"color":[273,39,50]},{"color":[181,35,50]},{"color":[12,19,50]},{"color":[305,13,50]},{"color":[54,33,50]},{"color":[67,88,50]},{"color":[272,21,50]},{"color":[114,19,50]}]}],"target":2,"speakerOrder":[0,2,1],"listenerOrder":[0,2,1],"condition":{"name":"CLOSE","numDiffs":1}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149500135	35	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[234,77,50]},{"color":[260,65,50]},{"color":[219,1,50]},{"color":[15,33,50]},{"color":[156,70,50]},{"color":[18,92,50]},{"color":[350,42,50]},{"color":[10,20,50]},{"color":[35,81,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[234,77,50]},{"color":[341,91,50]},{"color":[219,1,50]},{"color":[15,33,50]},{"color":[156,70,50]},{"color":[18,92,50]},{"color":[350,42,50]},{"color":[10,20,50]},{"color":[35,81,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[234,77,50]},{"color":[86,6,50]},{"color":[219,1,50]},{"color":[15,33,50]},{"color":[156,70,50]},{"color":[18,92,50]},{"color":[350,42,50]},{"color":[10,20,50]},{"color":[35,81,50]}]}],"target":2,"speakerOrder":[0,1,2],"listenerOrder":[0,2,1],"condition":{"name":"FAR","numDiffs":1}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149532571	36	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[272,76,50]},{"color":[293,20,50]},{"color":[89,64,50]},{"color":[266,20,50]},{"color":[205,89,50]},{"color":[150,66,50]},{"color":[295,34,50]},{"color":[51,47,50]},{"color":[156,33,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[282,91,50]},{"color":[243,37,50]},{"color":[89,64,50]},{"color":[280,66,50]},{"color":[194,17,50]},{"color":[158,83,50]},{"color":[315,36,50]},{"color":[85,48,50]},{"color":[156,33,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[273,25,50]},{"color":[269,30,50]},{"color":[89,64,50]},{"color":[300,46,50]},{"color":[222,43,50]},{"color":[177,60,50]},{"color":[316,61,50]},{"color":[72,36,50]},{"color":[156,33,50]}]}],"target":1,"speakerOrder":[2,0,1],"listenerOrder":[1,0,2],"condition":{"name":"CLOSE","numDiffs":7}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149609257	37	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[27,34,50]},{"color":[180,7,50]},{"color":[242,93,50]},{"color":[250,66,50]},{"color":[48,92,50]},{"color":[320,6,50]},{"color":[95,46,50]},{"color":[61,9,50]},{"color":[126,59,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[33,9,50]},{"color":[180,7,50]},{"color":[242,93,50]},{"color":[250,66,50]},{"color":[51,42,50]},{"color":[320,6,50]},{"color":[95,46,50]},{"color":[61,9,50]},{"color":[126,59,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[1,21,50]},{"color":[180,7,50]},{"color":[242,93,50]},{"color":[250,66,50]},{"color":[66,57,50]},{"color":[320,6,50]},{"color":[95,46,50]},{"color":[61,9,50]},{"color":[126,59,50]}]}],"target":0,"speakerOrder":[2,1,0],"listenerOrder":[1,0,2],"condition":{"name":"CLOSE","numDiffs":2}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149667345	38	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[170,23,50]},{"color":[304,3,50]},{"color":[130,0,50]},{"color":[56,15,50]},{"color":[338,36,50]},{"color":[166,27,50]},{"color":[109,10,50]},{"color":[21,70,50]},{"color":[235,46,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[170,23,50]},{"color":[304,3,50]},{"color":[130,0,50]},{"color":[56,15,50]},{"color":[338,36,50]},{"color":[297,56,50]},{"color":[109,10,50]},{"color":[21,70,50]},{"color":[235,46,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[170,23,50]},{"color":[304,3,50]},{"color":[130,0,50]},{"color":[56,15,50]},{"color":[338,36,50]},{"color":[316,63,50]},{"color":[109,10,50]},{"color":[21,70,50]},{"color":[235,46,50]}]}],"target":1,"speakerOrder":[0,1,2],"listenerOrder":[0,1,2],"condition":{"name":"SPLIT","numDiffs":1}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149687608	39	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[191,4,50]},{"color":[204,87,50]},{"color":[310,91,50]},{"color":[204,8,50]},{"color":[178,93,50]},{"color":[353,80,50]},{"color":[45,97,50]},{"color":[30,33,50]},{"color":[237,31,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[8,59,50]},{"color":[30,53,50]},{"color":[310,91,50]},{"color":[204,8,50]},{"color":[7,76,50]},{"color":[353,80,50]},{"color":[241,50,50]},{"color":[30,33,50]},{"color":[181,30,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[19,94,50]},{"color":[34,89,50]},{"color":[310,91,50]},{"color":[204,8,50]},{"color":[2,22,50]},{"color":[353,80,50]},{"color":[235,87,50]},{"color":[30,33,50]},{"color":[191,8,50]}]}],"target":1,"speakerOrder":[2,0,1],"listenerOrder":[0,2,1],"condition":{"name":"SPLIT","numDiffs":5}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149717803	40	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[269,68,50]},{"color":[154,47,50]},{"color":[130,26,50]},{"color":[219,16,50]},{"color":[133,52,50]},{"color":[260,65,50]},{"color":[37,66,50]},{"color":[103,90,50]},{"color":[325,19,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[269,68,50]},{"color":[149,91,50]},{"color":[91,34,50]},{"color":[219,16,50]},{"color":[141,70,50]},{"color":[231,75,50]},{"color":[37,66,50]},{"color":[103,90,50]},{"color":[333,31,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[269,68,50]},{"color":[310,44,50]},{"color":[54,83,50]},{"color":[219,16,50]},{"color":[175,85,50]},{"color":[40,0,50]},{"color":[37,66,50]},{"color":[103,90,50]},{"color":[187,20,50]}]}],"target":1,"speakerOrder":[2,1,0],"listenerOrder":[1,2,0],"condition":{"name":"SPLIT","numDiffs":5}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149739239	41	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[347,76,50]},{"color":[218,69,50]},{"color":[32,21,50]},{"color":[9,48,50]},{"color":[177,9,50]},{"color":[255,85,50]},{"color":[305,34,50]},{"color":[152,17,50]},{"color":[135,62,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[263,85,50]},{"color":[262,97,50]},{"color":[310,44,50]},{"color":[9,48,50]},{"color":[177,9,50]},{"color":[255,85,50]},{"color":[305,34,50]},{"color":[339,8,50]},{"color":[359,83,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[308,13,50]},{"color":[48,10,50]},{"color":[184,93,50]},{"color":[9,48,50]},{"color":[177,9,50]},{"color":[255,85,50]},{"color":[305,34,50]},{"color":[328,49,50]},{"color":[245,66,50]}]}],"target":0,"speakerOrder":[0,2,1],"listenerOrder":[0,1,2],"condition":{"name":"FAR","numDiffs":5}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149757440	42	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[102,77,50]},{"color":[269,52,50]},{"color":[261,84,50]},{"color":[49,10,50]},{"color":[277,29,50]},{"color":[164,26,50]},{"color":[356,86,50]},{"color":[295,41,50]},{"color":[299,82,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[188,61,50]},{"color":[160,42,50]},{"color":[248,2,50]},{"color":[63,60,50]},{"color":[218,85,50]},{"color":[42,53,50]},{"color":[141,55,50]},{"color":[295,41,50]},{"color":[12,29,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[89,10,50]},{"color":[27,69,50]},{"color":[218,52,50]},{"color":[303,87,50]},{"color":[343,2,50]},{"color":[23,20,50]},{"color":[214,10,50]},{"color":[295,41,50]},{"color":[145,1,50]}]}],"target":0,"speakerOrder":[0,2,1],"listenerOrder":[2,0,1],"condition":{"name":"FAR","numDiffs":8}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149788727	43	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[72,40,50]},{"color":[219,45,50]},{"color":[39,34,50]},{"color":[69,2,50]},{"color":[139,45,50]},{"color":[69,19,50]},{"color":[161,58,50]},{"color":[309,90,50]},{"color":[282,70,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[351,52,50]},{"color":[219,45,50]},{"color":[106,77,50]},{"color":[348,92,50]},{"color":[243,87,50]},{"color":[332,21,50]},{"color":[328,76,50]},{"color":[350,94,50]},{"color":[76,48,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[168,37,50]},{"color":[219,45,50]},{"color":[310,8,50]},{"color":[83,57,50]},{"color":[28,94,50]},{"color":[104,66,50]},{"color":[31,59,50]},{"color":[116,16,50]},{"color":[47,80,50]}]}],"target":0,"speakerOrder":[0,1,2],"listenerOrder":[1,0,2],"condition":{"name":"FAR","numDiffs":8}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149817409	44	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[120,90,50]},{"color":[71,70,50]},{"color":[207,71,50]},{"color":[263,55,50]},{"color":[300,45,50]},{"color":[315,23,50]},{"color":[67,9,50]},{"color":[3,75,50]},{"color":[349,58,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[120,90,50]},{"color":[308,65,50]},{"color":[54,97,50]},{"color":[77,18,50]},{"color":[14,75,50]},{"color":[315,23,50]},{"color":[299,22,50]},{"color":[72,29,50]},{"color":[203,17,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[120,90,50]},{"color":[108,53,50]},{"color":[210,91,50]},{"color":[312,49,50]},{"color":[286,56,50]},{"color":[315,23,50]},{"color":[190,12,50]},{"color":[3,57,50]},{"color":[355,33,50]}]}],"target":0,"speakerOrder":[1,0,2],"listenerOrder":[0,2,1],"condition":{"name":"SPLIT","numDiffs":7}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149839733	45	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[143,69,50]},{"color":[302,8,50]},{"color":[299,96,50]},{"color":[205,68,50]},{"color":[149,72,50]},{"color":[40,21,50]},{"color":[103,24,50]},{"color":[219,0,50]},{"color":[73,44,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[143,69,50]},{"color":[302,8,50]},{"color":[299,96,50]},{"color":[205,68,50]},{"color":[292,8,50]},{"color":[40,21,50]},{"color":[293,54,50]},{"color":[219,0,50]},{"color":[73,44,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[143,69,50]},{"color":[302,8,50]},{"color":[299,96,50]},{"color":[205,68,50]},{"color":[252,53,50]},{"color":[40,21,50]},{"color":[42,81,50]},{"color":[219,0,50]},{"color":[73,44,50]}]}],"target":0,"speakerOrder":[2,0,1],"listenerOrder":[1,0,2],"condition":{"name":"FAR","numDiffs":2}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149878793	46	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[100,53,50]},{"color":[168,16,50]},{"color":[160,85,50]},{"color":[197,30,50]},{"color":[331,82,50]},{"color":[310,53,50]},{"color":[257,23,50]},{"color":[184,79,50]},{"color":[358,2,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[100,53,50]},{"color":[168,16,50]},{"color":[167,86,50]},{"color":[190,59,50]},{"color":[347,40,50]},{"color":[314,83,50]},{"color":[251,42,50]},{"color":[184,79,50]},{"color":[358,2,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[100,53,50]},{"color":[168,16,50]},{"color":[172,80,50]},{"color":[204,74,50]},{"color":[316,66,50]},{"color":[341,64,50]},{"color":[213,28,50]},{"color":[184,79,50]},{"color":[358,2,50]}]}],"target":2,"speakerOrder":[1,2,0],"listenerOrder":[2,1,0],"condition":{"name":"CLOSE","numDiffs":5}}
state	StateColorGrid	1204-b62356ce-b952-48b3-a19a-92ca76854fd8	1528149893767	47	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[111,22,50]},{"color":[13,48,50]},{"color":[352,40,50]},{"color":[326,29,50]},{"color":[219,93,50]},{"color":[51,46,50]},{"color":[303,32,50]},{"color":[152,5,50]},{"color":[236,97,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[111,22,50]},{"color":[13,48,50]},{"color":[352,40,50]},{"color":[326,29,50]},{"color":[223,54,50]},{"color":[51,46,50]},{"color":[271,28,50]},{"color":[152,5,50]},{"color":[236,97,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[111,22,50]},{"color":[13,48,50]},{"color":[352,40,50]},{"color":[326,29,50]},{"color":[290,34,50]},{"color":[51,46,50]},{"color":[200,25,50]},{"color":[152,5,50]},{"color":[236,97,50]}]}],"target":0,"speakerOrder":[2,0,1],"listenerOrder":[2,0,1],"condition":{"name":"SPLIT","numDiffs":2}}
