eventType	type	gameid	time	roundNum	state
state	StateColorGrid	7799-8cb6d719-9f1e-4b63-91d7-826e3674f528	1523652230431	11	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[183,78,50]},{"color":[241,85,50]},{"color":[283,78,50]},{"color":[345,62,50]},{"color":[191,59,50]},{"color":[337,85,50]},{"color":[336,87,50]},{"color":[127,86,50]},{"color":[297,19,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[355,99,50]},{"color":[41,16,50]},{"color":[51,57,50]},{"color":[127,68,50]},{"color":[235,51,50]},{"color":[173,69,50]},{"color":[227,51,50]},{"color":[243,96,50]},{"color":[347,56,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[242,33,50]},{"color":[308,96,50]},{"color":[172,9,50]},{"color":[257,48,50]},{"color":[46,61,50]},{"color":[94,52,50]},{"color":[83,20,50]},{"color":[28,4,50]},{"color":[67,18,50]}]}],"target":0,"speakerOrder":[0,1,2],"listenerOrder":[1,2,0],"condition":{"name":"FAR"}}
state	StateColorGrid	7799-8cb6d719-9f1e-4b63-91d7-826e3674f528	1523652253996	12	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[230,20,50]},{"color":[228,94,50]},{"color":[170,75,50]},{"color":[186,56,50]},{"color":[107,40,50]},{"color":[123,93,50]},{"color":[106,55,50]},{"color":[288,44,50]},{"color":[355,57,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[273,53,50]},{"color":[253,89,50]},{"color":[167,26,50]},{"color":[198,50,50]},{"color":[67,38,50]},{"color":[149,81,50]},{"color":[85,92,50]},{"color":[311,57,50]},{"color":[333,55,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[259,60,50]},{"color":[263,78,50]},{"color":[183,71,50]},{"color":[182,58,50]},{"color":[126,21,50]},{"color":[89,53,50]},{"color":[65,76,50]},{"color":[279,24,50]},{"color":[359,21,50]}]}],"target":2,"speakerOrder":[2,0,1],"listenerOrder":[1,2,0],"condition":{"name":"CLOSE"}}
state	StateColorGrid	7799-8cb6d719-9f1e-4b63-91d7-826e3674f528	1523652279942	13	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[120,52,50]},{"color":[229,50,50]},{"color":[350,32,50]},{"color":[65,90,50]},{"color":[150,75,50]},{"color":[102,47,50]},{"color":[32,3,50]},{"color":[343,6,50]},{"color":[4,12,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[81,54,50]},{"color":[233,74,50]},{"color":[8,37,50]},{"color":[88,47,50]},{"color":[174,94,50]},{"color":[135,49,50]},{"color":[86,9,50]},{"color":[352,14,50]},{"color":[282,3,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[99,85,50]},{"color":[240,99,50]},{"color":[350,99,50]},{"color":[60,58,50]},{"color":[166,51,50]},{"color":[84,35,50]},{"color":[126,4,50]},{"color":[244,15,50]},{"color":[338,20,50]}]}],"target":2,"speakerOrder":[2,1,0],"listenerOrder":[1,0,2],"condition":{"name":"CLOSE"}}
state	StateColorGrid	7799-8cb6d719-9f1e-4b63-91d7-826e3674f528	1523652294181	14	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[358,44,50]},{"color":[72,83,50]},{"color":[38,10,50]},{"color":[204,4,50]},{"color":[107,5,50]},{"color":[35,45,50]},{"color":[264,52,50]},{"color":[182,48,50]},{"color":[135,88,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[292,48,50]},{"color":[319,71,50]},{"color":[163,41,50]},{"color":[31,35,50]},{"color":[167,92,50]},{"color":[217,20,50]},{"color":[136,19,50]},{"color":[270,19,50]},{"color":[30,71,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[22,32,50]},{"color":[50,95,50]},{"color":[221,4,50]},{"color":[349,16,50]},{"color":[156,32,50]},{"color":[13,36,50]},{"color":[266,19,50]},{"color":[172,29,50]},{"color":[156,53,50]}]}],"target":2,"speakerOrder":[0,2,1],"listenerOrder":[1,0,2],"condition":{"name":"SPLIT"}}
state	StateColorGrid	7799-8cb6d719-9f1e-4b63-91d7-826e3674f528	1523652305997	15	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[53,74,50]},{"color":[314,96,50]},{"color":[331,33,50]},{"color":[172,51,50]},{"color":[15,28,50]},{"color":[275,17,50]},{"color":[96,88,50]},{"color":[191,89,50]},{"color":[26,76,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[219,51,50]},{"color":[34,39,50]},{"color":[236,61,50]},{"color":[207,31,50]},{"color":[70,98,50]},{"color":[133,4,50]},{"color":[4,26,50]},{"color":[77,39,50]},{"color":[345,37,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[316,31,50]},{"color":[132,83,50]},{"color":[27,94,50]},{"color":[345,34,50]},{"color":[279,75,50]},{"color":[315,80,50]},{"color":[197,62,50]},{"color":[324,31,50]},{"color":[278,4,50]}]}],"target":2,"speakerOrder":[1,2,0],"listenerOrder":[2,0,1],"condition":{"name":"FAR"}}
state	StateColorGrid	7799-8cb6d719-9f1e-4b63-91d7-826e3674f528	1523652326228	16	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[140,42,50]},{"color":[141,73,50]},{"color":[288,76,50]},{"color":[182,61,50]},{"color":[102,36,50]},{"color":[254,59,50]},{"color":[239,83,50]},{"color":[209,91,50]},{"color":[262,34,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[99,59,50]},{"color":[74,85,50]},{"color":[249,78,50]},{"color":[171,76,50]},{"color":[62,53,50]},{"color":[260,21,50]},{"color":[283,60,50]},{"color":[202,62,50]},{"color":[275,20,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[145,67,50]},{"color":[99,82,50]},{"color":[253,38,50]},{"color":[180,73,50]},{"color":[65,18,50]},{"color":[284,67,50]},{"color":[265,30,50]},{"color":[224,14,50]},{"color":[329,37,50]}]}],"target":1,"speakerOrder":[0,1,2],"listenerOrder":[0,2,1],"condition":{"name":"CLOSE"}}
state	StateColorGrid	7799-8cb6d719-9f1e-4b63-91d7-826e3674f528	1523652348964	17	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[185,77,50]},{"color":[210,27,50]},{"color":[168,32,50]},{"color":[50,79,50]},{"color":[187,75,50]},{"color":[190,83,50]},{"color":[88,32,50]},{"color":[171,75,50]},{"color":[105,84,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[221,47,50]},{"color":[310,47,50]},{"color":[200,1,50]},{"color":[156,49,50]},{"color":[280,98,50]},{"color":[139,92,50]},{"color":[252,55,50]},{"color":[57,34,50]},{"color":[218,51,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[167,59,50]},{"color":[18,0,50]},{"color":[168,75,50]},{"color":[59,68,50]},{"color":[173,44,50]},{"color":[197,56,50]},{"color":[114,47,50]},{"color":[150,87,50]},{"color":[78,58,50]}]}],"target":0,"speakerOrder":[0,1,2],"listenerOrder":[0,1,2],"condition":{"name":"SPLIT"}}
state	StateColorGrid	7799-8cb6d719-9f1e-4b63-91d7-826e3674f528	1523652379282	18	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[98,28,50]},{"color":[199,18,50]},{"color":[223,76,50]},{"color":[239,53,50]},{"color":[93,92,50]},{"color":[107,61,50]},{"color":[219,52,50]},{"color":[80,92,50]},{"color":[6,14,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[51,52,50]},{"color":[190,84,50]},{"color":[32,56,50]},{"color":[104,12,50]},{"color":[37,42,50]},{"color":[6,81,50]},{"color":[304,45,50]},{"color":[47,31,50]},{"color":[260,74,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[124,66,50]},{"color":[245,0,50]},{"color":[244,34,50]},{"color":[284,49,50]},{"color":[160,76,50]},{"color":[75,86,50]},{"color":[198,19,50]},{"color":[118,77,50]},{"color":[39,15,50]}]}],"target":2,"speakerOrder":[2,0,1],"listenerOrder":[1,2,0],"condition":{"name":"SPLIT"}}
state	StateColorGrid	7799-8cb6d719-9f1e-4b63-91d7-826e3674f528	1523652396960	19	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[190,30,50]},{"color":[84,95,50]},{"color":[295,29,50]},{"color":[337,59,50]},{"color":[300,39,50]},{"color":[339,8,50]},{"color":[70,57,50]},{"color":[300,9,50]},{"color":[305,82,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[203,77,50]},{"color":[86,72,50]},{"color":[297,97,50]},{"color":[304,48,50]},{"color":[311,20,50]},{"color":[308,20,50]},{"color":[132,90,50]},{"color":[37,1,50]},{"color":[313,43,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[203,25,50]},{"color":[113,54,50]},{"color":[274,34,50]},{"color":[301,63,50]},{"color":[278,66,50]},{"color":[233,7,50]},{"color":[82,92,50]},{"color":[13,11,50]},{"color":[335,68,50]}]}],"target":1,"speakerOrder":[1,0,2],"listenerOrder":[0,1,2],"condition":{"name":"CLOSE"}}
state	StateColorGrid	7799-8cb6d719-9f1e-4b63-91d7-826e3674f528	1523652411571	20	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[34,4,50]},{"color":[351,1,50]},{"color":[11,29,50]},{"color":[224,25,50]},{"color":[29,29,50]},{"color":[107,72,50]},{"color":[118,38,50]},{"color":[67,37,50]},{"color":[201,27,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[345,6,50]},{"color":[6,23,50]},{"color":[36,19,50]},{"color":[216,49,50]},{"color":[14,38,50]},{"color":[120,93,50]},{"color":[60,37,50]},{"color":[110,53,50]},{"color":[211,10,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[237,11,50]},{"color":[29,33,50]},{"color":[340,4,50]},{"color":[206,47,50]},{"color":[22,69,50]},{"color":[73,56,50]},{"color":[108,24,50]},{"color":[80,75,50]},{"color":[207,61,50]}]}],"target":2,"speakerOrder":[1,2,0],"listenerOrder":[0,2,1],"condition":{"name":"CLOSE"}}
