eventType	type	gameid	time	roundNum	state
state	StateColorGrid	8435-66cacb66-b9ff-4d42-86b8-dd7b01834215	1523722240929	11	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[110,18,50]},{"color":[7,0,50]},{"color":[0,68,50]},{"color":[150,92,50]},{"color":[73,13,50]},{"color":[291,17,50]},{"color":[263,60,50]},{"color":[173,55,50]},{"color":[150,97,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[128,93,50]},{"color":[344,49,50]},{"color":[128,11,50]},{"color":[150,4,50]},{"color":[328,79,50]},{"color":[191,73,50]},{"color":[6,53,50]},{"color":[127,4,50]},{"color":[283,49,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[44,69,50]},{"color":[177,60,50]},{"color":[287,22,50]},{"color":[250,43,50]},{"color":[199,62,50]},{"color":[184,9,50]},{"color":[107,85,50]},{"color":[76,62,50]},{"color":[155,23,50]}]}],"target":0,"speakerOrder":[1,2,0],"listenerOrder":[0,1,2],"condition":{"name":"FAR"}}
state	StateColorGrid	8435-66cacb66-b9ff-4d42-86b8-dd7b01834215	1523722263514	12	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[64,56,50]},{"color":[295,22,50]},{"color":[317,3,50]},{"color":[24,61,50]},{"color":[323,14,50]},{"color":[194,88,50]},{"color":[263,48,50]},{"color":[207,83,50]},{"color":[333,10,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[185,71,50]},{"color":[190,47,50]},{"color":[316,53,50]},{"color":[210,82,50]},{"color":[37,17,50]},{"color":[48,30,50]},{"color":[83,8,50]},{"color":[321,39,50]},{"color":[136,47,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[198,46,50]},{"color":[147,13,50]},{"color":[294,83,50]},{"color":[207,23,50]},{"color":[76,19,50]},{"color":[69,57,50]},{"color":[326,1,50]},{"color":[288,97,50]},{"color":[78,57,50]}]}],"target":1,"speakerOrder":[2,0,1],"listenerOrder":[1,2,0],"condition":{"name":"SPLIT"}}
state	StateColorGrid	8435-66cacb66-b9ff-4d42-86b8-dd7b01834215	1523722279428	13	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[286,30,50]},{"color":[165,0,50]},{"color":[211,3,50]},{"color":[317,12,50]},{"color":[298,75,50]},{"color":[306,43,50]},{"color":[341,83,50]},{"color":[186,57,50]},{"color":[202,12,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[348,32,50]},{"color":[184,18,50]},{"color":[298,14,50]},{"color":[292,15,50]},{"color":[320,49,50]},{"color":[315,96,50]},{"color":[329,93,50]},{"color":[204,38,50]},{"color":[227,65,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[44,25,50]},{"color":[353,43,50]},{"color":[237,81,50]},{"color":[82,32,50]},{"color":[104,24,50]},{"color":[35,11,50]},{"color":[153,88,50]},{"color":[307,44,50]},{"color":[94,45,50]}]}],"target":1,"speakerOrder":[1,0,2],"listenerOrder":[0,2,1],"condition":{"name":"SPLIT"}}
state	StateColorGrid	8435-66cacb66-b9ff-4d42-86b8-dd7b01834215	1523722294413	14	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[61,33,50]},{"color":[72,46,50]},{"color":[67,27,50]},{"color":[156,64,50]},{"color":[164,74,50]},{"color":[234,90,50]},{"color":[85,79,50]},{"color":[43,65,50]},{"color":[334,94,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[13,87,50]},{"color":[301,49,50]},{"color":[277,28,50]},{"color":[290,7,50]},{"color":[289,79,50]},{"color":[48,31,50]},{"color":[248,99,50]},{"color":[202,57,50]},{"color":[73,67,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[54,78,50]},{"color":[53,40,50]},{"color":[89,67,50]},{"color":[167,89,50]},{"color":[120,26,50]},{"color":[262,91,50]},{"color":[65,93,50]},{"color":[51,55,50]},{"color":[326,94,50]}]}],"target":2,"speakerOrder":[0,1,2],"listenerOrder":[1,2,0],"condition":{"name":"SPLIT"}}
state	StateColorGrid	8435-66cacb66-b9ff-4d42-86b8-dd7b01834215	1523722311833	15	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[316,34,50]},{"color":[298,85,50]},{"color":[148,29,50]},{"color":[6,87,50]},{"color":[168,76,50]},{"color":[344,96,50]},{"color":[129,59,50]},{"color":[312,5,50]},{"color":[266,80,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[214,22,50]},{"color":[210,35,50]},{"color":[44,39,50]},{"color":[287,49,50]},{"color":[51,87,50]},{"color":[67,67,50]},{"color":[185,3,50]},{"color":[296,56,50]},{"color":[34,98,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[355,2,50]},{"color":[241,34,50]},{"color":[24,42,50]},{"color":[305,55,50]},{"color":[80,70,50]},{"color":[120,64,50]},{"color":[338,70,50]},{"color":[312,71,50]},{"color":[36,34,50]}]}],"target":1,"speakerOrder":[1,2,0],"listenerOrder":[2,0,1],"condition":{"name":"SPLIT"}}
state	StateColorGrid	8435-66cacb66-b9ff-4d42-86b8-dd7b01834215	1523722343842	16	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[206,64,50]},{"color":[349,57,50]},{"color":[273,75,50]},{"color":[124,4,50]},{"color":[108,4,50]},{"color":[289,22,50]},{"color":[270,97,50]},{"color":[335,52,50]},{"color":[147,3,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[200,9,50]},{"color":[332,43,50]},{"color":[219,83,50]},{"color":[268,7,50]},{"color":[119,24,50]},{"color":[357,10,50]},{"color":[297,37,50]},{"color":[328,83,50]},{"color":[104,9,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[218,62,50]},{"color":[347,29,50]},{"color":[265,49,50]},{"color":[44,4,50]},{"color":[66,14,50]},{"color":[352,28,50]},{"color":[263,63,50]},{"color":[342,40,50]},{"color":[109,17,50]}]}],"target":2,"speakerOrder":[0,2,1],"listenerOrder":[2,1,0],"condition":{"name":"CLOSE"}}
state	StateColorGrid	8435-66cacb66-b9ff-4d42-86b8-dd7b01834215	1523722371587	17	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[303,5,50]},{"color":[42,69,50]},{"color":[232,70,50]},{"color":[168,87,50]},{"color":[238,33,50]},{"color":[4,57,50]},{"color":[12,26,50]},{"color":[204,92,50]},{"color":[270,3,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[353,10,50]},{"color":[35,36,50]},{"color":[251,43,50]},{"color":[172,36,50]},{"color":[285,61,50]},{"color":[23,64,50]},{"color":[26,5,50]},{"color":[199,81,50]},{"color":[170,3,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[253,10,50]},{"color":[33,88,50]},{"color":[230,97,50]},{"color":[181,89,50]},{"color":[248,48,50]},{"color":[4,84,50]},{"color":[32,24,50]},{"color":[210,73,50]},{"color":[16,1,50]}]}],"target":2,"speakerOrder":[1,0,2],"listenerOrder":[0,1,2],"condition":{"name":"CLOSE"}}
state	StateColorGrid	8435-66cacb66-b9ff-4d42-86b8-dd7b01834215	1523722387454	18	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[116,79,50]},{"color":[351,50,50]},{"color":[250,1,50]},{"color":[345,12,50]},{"color":[27,38,50]},{"color":[159,0,50]},{"color":[199,48,50]},{"color":[22,51,50]},{"color":[240,31,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[242,82,50]},{"color":[171,42,50]},{"color":[352,63,50]},{"color":[114,46,50]},{"color":[102,22,50]},{"color":[166,52,50]},{"color":[71,49,50]},{"color":[189,73,50]},{"color":[270,4,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[26,75,50]},{"color":[203,19,50]},{"color":[152,98,50]},{"color":[285,53,50]},{"color":[287,75,50]},{"color":[319,37,50]},{"color":[15,31,50]},{"color":[65,74,50]},{"color":[50,50,50]}]}],"target":1,"speakerOrder":[2,1,0],"listenerOrder":[2,0,1],"condition":{"name":"FAR"}}
state	StateColorGrid	8435-66cacb66-b9ff-4d42-86b8-dd7b01834215	1523722403761	19	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[197,13,50]},{"color":[19,58,50]},{"color":[106,54,50]},{"color":[333,29,50]},{"color":[256,58,50]},{"color":[94,50,50]},{"color":[276,41,50]},{"color":[307,31,50]},{"color":[209,48,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[292,84,50]},{"color":[35,63,50]},{"color":[112,92,50]},{"color":[15,24,50]},{"color":[219,62,50]},{"color":[144,77,50]},{"color":[311,58,50]},{"color":[299,85,50]},{"color":[204,86,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[238,71,50]},{"color":[187,45,50]},{"color":[222,88,50]},{"color":[216,36,50]},{"color":[65,83,50]},{"color":[211,91,50]},{"color":[64,34,50]},{"color":[219,85,50]},{"color":[321,61,50]}]}],"target":1,"speakerOrder":[1,2,0],"listenerOrder":[2,1,0],"condition":{"name":"SPLIT"}}
state	StateColorGrid	8435-66cacb66-b9ff-4d42-86b8-dd7b01834215	1523722419790	20	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[303,2,50]},{"color":[185,22,50]},{"color":[17,89,50]},{"color":[283,98,50]},{"color":[47,57,50]},{"color":[258,70,50]},{"color":[76,57,50]},{"color":[126,71,50]},{"color":[329,27,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[182,86,50]},{"color":[247,16,50]},{"color":[331,94,50]},{"color":[219,29,50]},{"color":[129,49,50]},{"color":[297,0,50]},{"color":[166,30,50]},{"color":[66,35,50]},{"color":[31,80,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[247,90,50]},{"color":[96,85,50]},{"color":[80,87,50]},{"color":[158,48,50]},{"color":[324,91,50]},{"color":[166,86,50]},{"color":[301,88,50]},{"color":[161,6,50]},{"color":[96,94,50]}]}],"target":2,"speakerOrder":[0,2,1],"listenerOrder":[0,1,2],"condition":{"name":"FAR"}}
