eventType	type	gameid	time	roundNum	state
state	StateColorGrid	4332-b8654eaf-1f17-478a-aded-a5a03e54b064	1523838768638	11	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[243,36,50]},{"color":[1,25,50]},{"color":[229,24,50]},{"color":[23,71,50]},{"color":[28,87,50]},{"color":[140,5,50]},{"color":[89,18,50]},{"color":[154,12,50]},{"color":[32,23,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[215,4,50]},{"color":[45,65,50]},{"color":[299,51,50]},{"color":[81,31,50]},{"color":[54,2,50]},{"color":[224,23,50]},{"color":[0,13,50]},{"color":[228,24,50]},{"color":[108,17,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[132,45,50]},{"color":[276,72,50]},{"color":[29,87,50]},{"color":[211,27,50]},{"color":[214,77,50]},{"color":[264,78,50]},{"color":[52,79,50]},{"color":[259,64,50]},{"color":[276,92,50]}]}],"target":2,"speakerOrder":[2,0,1],"listenerOrder":[0,2,1],"condition":{"name":"FAR"}}
state	StateColorGrid	4332-b8654eaf-1f17-478a-aded-a5a03e54b064	1523838788739	12	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[214,51,50]},{"color":[267,31,50]},{"color":[127,15,50]},{"color":[226,57,50]},{"color":[38,10,50]},{"color":[254,8,50]},{"color":[113,1,50]},{"color":[134,75,50]},{"color":[281,19,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[45,48,50]},{"color":[357,47,50]},{"color":[303,67,50]},{"color":[48,18,50]},{"color":[93,65,50]},{"color":[165,28,50]},{"color":[287,97,50]},{"color":[345,2,50]},{"color":[219,0,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[233,41,50]},{"color":[236,63,50]},{"color":[92,26,50]},{"color":[252,32,50]},{"color":[15,12,50]},{"color":[307,17,50]},{"color":[9,15,50]},{"color":[155,54,50]},{"color":[312,55,50]}]}],"target":2,"speakerOrder":[2,1,0],"listenerOrder":[0,1,2],"condition":{"name":"SPLIT"}}
state	StateColorGrid	4332-b8654eaf-1f17-478a-aded-a5a03e54b064	1523838807878	13	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[349,2,50]},{"color":[226,27,50]},{"color":[222,8,50]},{"color":[11,44,50]},{"color":[236,62,50]},{"color":[151,7,50]},{"color":[258,25,50]},{"color":[303,7,50]},{"color":[177,1,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[59,96,50]},{"color":[20,5,50]},{"color":[354,71,50]},{"color":[228,98,50]},{"color":[153,49,50]},{"color":[228,23,50]},{"color":[147,36,50]},{"color":[271,92,50]},{"color":[242,91,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[101,90,50]},{"color":[342,41,50]},{"color":[117,59,50]},{"color":[74,35,50]},{"color":[322,27,50]},{"color":[355,17,50]},{"color":[176,93,50]},{"color":[189,60,50]},{"color":[68,73,50]}]}],"target":0,"speakerOrder":[0,1,2],"listenerOrder":[1,0,2],"condition":{"name":"FAR"}}
state	StateColorGrid	4332-b8654eaf-1f17-478a-aded-a5a03e54b064	1523838820257	14	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[150,47,50]},{"color":[123,60,50]},{"color":[18,20,50]},{"color":[315,62,50]},{"color":[93,48,50]},{"color":[40,24,50]},{"color":[51,32,50]},{"color":[195,56,50]},{"color":[180,92,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[155,76,50]},{"color":[95,91,50]},{"color":[12,63,50]},{"color":[273,63,50]},{"color":[106,74,50]},{"color":[80,29,50]},{"color":[91,5,50]},{"color":[185,86,50]},{"color":[168,36,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[300,25,50]},{"color":[233,19,50]},{"color":[92,4,50]},{"color":[39,75,50]},{"color":[285,13,50]},{"color":[180,46,50]},{"color":[205,28,50]},{"color":[62,28,50]},{"color":[100,98,50]}]}],"target":1,"speakerOrder":[1,2,0],"listenerOrder":[0,2,1],"condition":{"name":"SPLIT"}}
state	StateColorGrid	4332-b8654eaf-1f17-478a-aded-a5a03e54b064	1523838851368	15	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[120,8,50]},{"color":[137,61,50]},{"color":[210,76,50]},{"color":[193,48,50]},{"color":[230,93,50]},{"color":[185,0,50]},{"color":[266,88,50]},{"color":[328,41,50]},{"color":[344,6,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[27,1,50]},{"color":[143,33,50]},{"color":[198,73,50]},{"color":[164,32,50]},{"color":[280,84,50]},{"color":[241,14,50]},{"color":[258,40,50]},{"color":[348,30,50]},{"color":[7,16,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[200,10,50]},{"color":[121,40,50]},{"color":[201,98,50]},{"color":[180,67,50]},{"color":[274,52,50]},{"color":[310,4,50]},{"color":[227,45,50]},{"color":[312,39,50]},{"color":[23,21,50]}]}],"target":1,"speakerOrder":[2,0,1],"listenerOrder":[1,0,2],"condition":{"name":"CLOSE"}}
state	StateColorGrid	4332-b8654eaf-1f17-478a-aded-a5a03e54b064	1523838863314	16	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[59,47,50]},{"color":[93,14,50]},{"color":[16,67,50]},{"color":[183,77,50]},{"color":[298,91,50]},{"color":[324,21,50]},{"color":[195,35,50]},{"color":[106,42,50]},{"color":[327,12,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[39,14,50]},{"color":[63,84,50]},{"color":[298,52,50]},{"color":[261,63,50]},{"color":[191,86,50]},{"color":[155,35,50]},{"color":[86,52,50]},{"color":[201,55,50]},{"color":[199,19,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[5,41,50]},{"color":[325,10,50]},{"color":[108,3,50]},{"color":[21,10,50]},{"color":[89,32,50]},{"color":[277,80,50]},{"color":[306,24,50]},{"color":[265,67,50]},{"color":[80,57,50]}]}],"target":1,"speakerOrder":[2,1,0],"listenerOrder":[0,2,1],"condition":{"name":"FAR"}}
state	StateColorGrid	4332-b8654eaf-1f17-478a-aded-a5a03e54b064	1523838877824	17	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[178,67,50]},{"color":[138,61,50]},{"color":[117,17,50]},{"color":[66,91,50]},{"color":[76,17,50]},{"color":[91,78,50]},{"color":[69,47,50]},{"color":[281,23,50]},{"color":[142,80,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[55,56,50]},{"color":[178,80,50]},{"color":[183,66,50]},{"color":[285,81,50]},{"color":[298,2,50]},{"color":[187,58,50]},{"color":[16,90,50]},{"color":[26,33,50]},{"color":[345,84,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[117,68,50]},{"color":[319,30,50]},{"color":[310,86,50]},{"color":[28,2,50]},{"color":[316,88,50]},{"color":[220,72,50]},{"color":[11,5,50]},{"color":[70,99,50]},{"color":[87,5,50]}]}],"target":1,"speakerOrder":[2,1,0],"listenerOrder":[2,1,0],"condition":{"name":"FAR"}}
state	StateColorGrid	4332-b8654eaf-1f17-478a-aded-a5a03e54b064	1523838910949	18	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[260,82,50]},{"color":[239,41,50]},{"color":[124,41,50]},{"color":[339,3,50]},{"color":[112,63,50]},{"color":[209,51,50]},{"color":[116,7,50]},{"color":[340,15,50]},{"color":[153,90,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[238,36,50]},{"color":[293,36,50]},{"color":[163,48,50]},{"color":[295,7,50]},{"color":[81,79,50]},{"color":[196,82,50]},{"color":[55,32,50]},{"color":[284,27,50]},{"color":[102,99,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[207,50,50]},{"color":[351,35,50]},{"color":[42,25,50]},{"color":[194,78,50]},{"color":[229,45,50]},{"color":[258,4,50]},{"color":[237,30,50]},{"color":[95,79,50]},{"color":[252,65,50]}]}],"target":1,"speakerOrder":[1,0,2],"listenerOrder":[2,1,0],"condition":{"name":"SPLIT"}}
state	StateColorGrid	4332-b8654eaf-1f17-478a-aded-a5a03e54b064	1523838930400	19	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[261,52,50]},{"color":[152,68,50]},{"color":[322,19,50]},{"color":[219,59,50]},{"color":[260,86,50]},{"color":[70,45,50]},{"color":[37,68,50]},{"color":[96,8,50]},{"color":[249,0,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[246,21,50]},{"color":[142,66,50]},{"color":[331,73,50]},{"color":[203,64,50]},{"color":[267,68,50]},{"color":[90,97,50]},{"color":[37,25,50]},{"color":[160,41,50]},{"color":[186,28,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[353,30,50]},{"color":[262,86,50]},{"color":[286,74,50]},{"color":[184,77,50]},{"color":[23,49,50]},{"color":[264,48,50]},{"color":[226,67,50]},{"color":[248,14,50]},{"color":[328,27,50]}]}],"target":0,"speakerOrder":[0,1,2],"listenerOrder":[2,0,1],"condition":{"name":"SPLIT"}}
state	StateColorGrid	4332-b8654eaf-1f17-478a-aded-a5a03e54b064	1523838942883	20	{"objs":[{"cellLength":40,"gridDimension":3,"shapes":[{"color":[230,42,50]},{"color":[318,98,50]},{"color":[129,22,50]},{"color":[321,32,50]},{"color":[151,8,50]},{"color":[197,38,50]},{"color":[192,91,50]},{"color":[150,78,50]},{"color":[286,11,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[213,94,50]},{"color":[348,38,50]},{"color":[87,14,50]},{"color":[344,43,50]},{"color":[204,34,50]},{"color":[202,28,50]},{"color":[184,67,50]},{"color":[155,58,50]},{"color":[218,31,50]}]},{"cellLength":40,"gridDimension":3,"shapes":[{"color":[200,17,50]},{"color":[306,25,50]},{"color":[99,34,50]},{"color":[314,91,50]},{"color":[215,2,50]},{"color":[228,18,50]},{"color":[182,37,50]},{"color":[125,82,50]},{"color":[187,4,50]}]}],"target":1,"speakerOrder":[1,2,0],"listenerOrder":[0,1,2],"condition":{"name":"CLOSE"}}
